acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,id
0.334,0.732,207116,0.633,0.0,5,0.217,-6.903,0,0.0698,98.918,3,0.94,3tU3499AUOqUZ92ooQrYNN
0.000641,0.729,153214,0.998,0.244,0,0.0586,0.042,1,0.0693,126.016,4,0.732,1NQcFF1frcwdZZGhaMEYH4
0.101,0.687,63481,0.537,0.0,1,0.111,-3.385,1,0.363,89.252,5,0.373,2kIEc4jDWM3IJUIA51F3kS
0.07,0.752,189675,0.523,4.09e-06,0,0.113,-5.574,1,0.176,91.991,4,0.126,7F3yTO58U5UzDLx1YviUAF
0.435,0.622,287427,0.253,0.471,2,0.0941,-14.36,1,0.0331,92.584,4,0.336,2TUdxbIF3rpY887d8m0ZGV
0.0302,0.604,221781,0.72,0.000748,10,0.165,-9.261,0,0.0415,102.06,4,0.664,3mmpk0tm6txPtPsQ8AJreh
0.000354,0.458,319560,0.733,1.37e-05,11,0.405,-7.974,0,0.0698,155.158,4,0.278,7ksREWUXr243HS0LBiLsQQ
0.000759,0.578,122995,0.793,0.803,0,0.189,-7.261,1,0.0316,117.97,4,0.598,7jSBp51zy890y7aQLkSo55
0.0439,0.763,214529,0.651,0.0185,9,0.292,-8.428,0,0.0812,125.013,4,0.808,1kcjuAPzrgKPciI9Iuhb0v
0.000362,0.55,403867,0.824,0.00115,9,0.0865,-7.848,0,0.0347,131.387,4,0.332,5fw155BcK86PwD3obrSraP
0.7,0.641,214095,0.578,2.16e-06,9,0.399,-8.379,1,0.299,93.0,4,0.671,3VPAbYTRBU3OiVq4983kN6
0.219,0.75,95464,0.778,0.0,5,0.175,-7.53,0,0.146,95.979,4,0.177,0TKqicwP0PgoxVmFkIu1lz
0.00361,0.519,134835,0.796,0.000788,7,0.087,-6.336,1,0.0663,136.142,4,0.201,6ZYv8ozQzQr1ClAe8dnUZN
0.105,0.346,174312,0.77,0.0528,1,0.355,-3.049,0,0.412,169.934,4,0.46,6YJafO3sMQmcyxNT6AzOjK
0.241,0.814,155745,0.666,0.0,10,0.532,-4.131,0,0.264,141.08,4,0.735,2CXNjqL7ewOt2bo5VCd1Lj
0.267,0.706,120157,0.633,0.0192,1,0.175,-9.584,1,0.0419,110.005,4,0.375,6lknMmJZALXxx7emwwZWLX
0.0548,0.846,310667,0.624,0.0594,8,0.0681,-6.182,1,0.155,98.001,4,0.653,40xJTwBKb5x3wjlLOeycaL
0.689,0.729,198740,0.596,0.000181,6,0.065,-7.523,1,0.24,185.984,4,0.781,0MEZYGMSPxNwUO4nAdQRBW
0.525,0.738,212930,0.668,2.86e-06,7,0.349,-5.216,1,0.114,175.957,4,0.605,0UTqbl5ncpLjW23CDq1Hn7
0.286,0.726,195172,0.664,0.000174,9,0.0718,-7.324,0,0.123,97.856,4,0.919,48D3hmwzP6UiJa4jj6tR8y
0.116,0.738,282857,0.579,0.0,5,0.335,-5.464,1,0.128,171.98,4,0.705,5H7IIDhHvsI14nqchte71z
0.0849,0.868,198019,0.883,1.89e-05,0,0.157,-5.151,1,0.11,120.943,4,0.727,46W0RhOuD4nUPCCc6Gjsg7
0.513,0.76,192423,0.752,5.9e-05,7,0.0966,-5.753,1,0.0755,82.02,4,0.269,2J5zcuTUlhkh6gJU9QX5Jq
0.222,0.677,172618,0.656,0.0,7,0.12,-9.686,1,0.231,89.895,1,0.372,6UkZ4pfDpP46NakDZxu2gZ
0.621,0.847,178777,0.388,0.000149,1,0.0895,-9.43,0,0.0847,94.043,4,0.615,2eyWNu8qWfur4D0TiTUaca
0.148,0.594,178646,0.786,1.67e-05,9,0.213,-6.463,0,0.106,125.938,4,0.517,223mp598OfHDxzCI9J0198
0.0314,0.725,231250,0.779,1.11e-05,7,0.103,-4.548,0,0.0407,137.056,4,0.224,7wcz4V9XLZpteZEnMEJNEZ
0.159,0.772,171200,0.737,0.0,6,0.114,-5.736,0,0.325,149.945,4,0.642,2KUTDIXO3sxrR5FJw6AndI
0.0573,0.802,126484,0.755,0.000695,9,0.0796,-5.349,1,0.0807,118.115,4,0.388,6gLcNVfmuhYwZQU9eQZC7H
0.0331,0.647,464516,0.66,0.914,5,0.665,-10.309,0,0.0405,124.023,4,0.0174,7Mqdzo9NcZLUwTAoyV2AeE
0.174,0.722,163374,0.921,0.0,7,0.0893,-0.852,0,0.41,118.787,4,0.855,3FJoGnTXNXkw5uXIsBfa3a
0.0277,0.833,136764,0.881,0.0486,6,0.117,-3.038,0,0.0846,114.218,4,0.769,3rLdmhMmRqpKb7Bbzo43EI
0.571,0.573,239841,0.496,0.0,1,0.176,-5.44,0,0.0322,79.947,3,0.299,2HFrlVZI1PHNwfNiIC8mkb
0.712,0.568,170000,0.531,0.00122,5,0.11,-8.088,0,0.134,148.214,4,0.435,62pg2fFuBb6zgU2gqJR8kP
0.444,0.623,195429,0.614,0.0,4,0.107,-6.494,0,0.141,140.282,4,0.619,090hDgrCGBBnex7ojpX9Fi
0.38,0.738,161684,0.641,0.000288,6,0.143,-7.774,0,0.0545,95.003,4,0.223,2N6a6lmyj9DytOAPiUB11R
0.368,0.747,147692,0.639,0.0,8,0.145,-8.118,0,0.397,97.425,4,0.322,2FabnqpCzc59bbFo5kw4IF
0.214,0.753,182190,0.589,0.00236,0,0.168,-7.321,1,0.223,137.014,4,0.252,4EbNxZ6ei9q1imUf2Hyo90
0.936,0.671,168695,0.248,0.0875,5,0.115,-14.674,0,0.143,140.033,4,0.396,49odA1EtwSkPefTEeIwqBx
0.149,0.879,238341,0.944,0.0,6,0.098,-1.378,1,0.117,104.969,4,0.879,4zMOcP4as07aQl2MY14Raf
0.213,0.811,194168,0.886,0.0,8,0.283,-1.028,1,0.111,104.994,4,0.726,3qmQjMMs6r3TsxQDQakRl2
0.475,0.889,161308,0.747,0.0444,0,0.263,-4.894,1,0.115,132.011,4,0.898,3VIe2CZBIFSW8EaBCvexHZ
0.0626,0.752,245150,0.746,0.0,11,0.117,-5.797,0,0.228,96.035,4,0.282,1jOF5X4zw27t9LQltutz9f
0.452,0.659,197920,0.712,0.0,10,0.106,-5.516,0,0.0324,126.926,4,0.517,4ruPLIAeFirAq0Dc28fH2J
0.589,0.471,250960,0.613,0.0,0,0.153,-7.071,1,0.0372,99.354,4,0.239,2m57dhdusa8n3kdkkfZGde
0.362,0.662,270138,0.533,6.15e-05,3,0.107,-6.76,1,0.0488,90.04,4,0.425,3bEfMFOGPGqgu4x6BAtGkd
0.171,0.665,173308,0.704,0.0,11,0.0924,-4.683,0,0.0255,125.037,4,0.603,4c8FxxZbrns3dXuV5IqTZW
0.0794,0.814,224680,0.764,0.0174,0,0.0696,-7.944,0,0.053,125.026,4,0.899,1qNz5rynw3I9LU8uQRETsO
0.105,0.891,188124,0.662,0.0,1,0.106,-6.888,0,0.27,117.093,4,0.317,02pHwe6MLUQLscXVWUFR91
0.185,0.926,275204,0.361,1.23e-05,1,0.0947,-5.322,1,0.221,140.05,4,0.0875,6rs2BZEkRRIFXNJ3THTZ7q
0.0631,0.684,286720,0.687,1.29e-05,0,0.0601,-6.393,1,0.0228,91.201,4,0.752,1eGY6roK1W2vFIhDXu2lXq
0.246,0.657,208413,0.569,2.67e-06,3,0.123,-8.788,0,0.0402,89.998,4,0.435,7LgC2gwI2fgYe6CvKSqdtd
0.0149,0.418,207717,0.723,0.0,1,0.108,-5.152,0,0.121,154.845,4,0.604,2x4LlC1ejrEjZNi6bnGZRg
0.000159,0.546,179833,0.972,0.569,5,0.174,-2.851,0,0.0626,125.59,4,0.516,6MVBXTAioGnP57AcGYaQNw
0.0809,0.505,297432,0.622,0.000789,10,0.212,-8.372,1,0.0321,86.006,4,0.194,5VKEsChbUowEF2BT0gJSGX
0.911,0.56,163999,0.285,4.32e-06,2,0.0887,-12.054,1,0.029,120.0,4,0.177,0UDNwfiZYwXS4TzLA9tT6w
0.257,0.686,239080,0.691,0.0,5,0.145,-4.616,0,0.0371,95.046,4,0.477,052vSBPxqdmYRDlkSPiavc
0.611,0.678,196348,0.577,0.0,1,0.249,-6.096,0,0.0272,120.09,4,0.694,3XDUFBYZy50XMaTXUZtRXA
0.0256,0.54,235127,0.598,0.0,10,0.584,-6.14,1,0.0304,95.934,4,0.283,4HICaMmj5T2dpg4kmmiAsh
0.73,0.394,221973,0.339,0.0,9,0.329,-11.479,1,0.0364,92.306,4,0.433,35eV582uPO8QBZ7y6fjQAX
0.108,0.494,205572,0.472,0.000726,11,0.112,-10.942,1,0.339,81.544,4,0.269,3eDjwXiyxkU2u4YTioorsX
0.421,0.624,219909,0.451,0.000547,7,0.288,-10.218,1,0.0271,108.002,3,0.105,25wXimB1hSwmOcOGoqLsNP
0.617,0.325,213281,0.784,0.0276,1,0.214,-6.773,1,0.323,192.018,3,0.31,1xuAY4XXwUf1ATDJoUC8lM
0.00407,0.582,236676,0.815,1.91e-06,4,0.0862,-6.318,0,0.0439,120.071,4,0.17,4VJpJ0g4b0KqF7KZHiwOpV
0.023,0.498,214513,0.275,4.67e-06,11,0.145,-17.842,0,0.0366,112.938,4,0.148,1uJ7bM5eeC2PfwHZM37avh
0.111,0.741,133333,0.615,0.0,8,0.115,-7.779,1,0.0456,90.01,4,0.588,7F7DO6TlpcELwpgwiLl2a2
0.238,0.683,221467,0.479,7.26e-05,7,0.109,-6.596,1,0.043,80.946,4,0.305,1MH7yWJFAVxxqJpTTZXiKO
0.551,0.744,219991,0.324,0.0122,1,0.229,-10.325,1,0.22,140.485,4,0.145,7vdFyLc9MNYrbNtW0kSOJk
0.203,0.737,104538,0.672,0.00461,9,0.192,-6.284,1,0.348,99.772,4,0.823,56dxXJq1HTWbjcqbFJPJSr
0.358,0.651,178297,0.852,0.0,7,0.738,-5.176,1,0.156,147.874,4,0.603,0b4UxrgIN2kQMNHg5wAPev
0.77,0.332,301368,0.425,0.000187,5,0.124,-5.339,1,0.0306,136.044,3,0.385,47SkuKc4Po0JInI0JTtO61
0.253,0.845,174972,0.806,0.000122,8,0.194,-5.151,0,0.178,104.985,4,0.887,6s21oobR6fHbSNVViAzwBt
0.243,0.699,164536,0.64,0.0,2,0.0774,-7.501,1,0.278,97.021,4,0.342,7IokpTW54OgzPu6Q3fkVHn
0.298,0.607,185077,0.856,0.0,8,0.32,-6.719,1,0.401,140.08,4,0.753,1T20vVtDUf2XtKmoCA0CxV
0.238,0.643,178759,0.733,0.0,6,0.134,-7.025,0,0.131,145.15,4,0.607,66yGk627843tRtbjWQnQoL
0.387,0.85,195048,0.385,0.00041,9,0.321,-20.912,1,0.0607,124.007,4,0.97,2AuFou9kdIB80o4oaf1Ffv
0.191,0.548,181841,0.576,0.0,0,0.406,-8.467,1,0.163,205.958,4,0.667,0bGz5wNK3CjMnR69UChJav
0.589,0.563,226646,0.491,0.0,3,0.108,-8.256,1,0.0332,91.071,4,0.331,5st8nBxaC9GX6Dl3VMXTbM
0.000627,0.367,184893,0.896,0.0,11,0.207,-4.002,1,0.091,170.863,4,0.38,7v8wKvNQQIxkugCFFjrkaO
0.0618,0.803,143642,0.798,0.0,11,0.0552,-5.464,0,0.0452,124.99,4,0.864,1m1RT4zFnqbuGAGr6O582U
0.305,0.623,248000,0.635,0.0,6,0.139,-6.595,1,0.0301,131.989,4,0.497,4OutkHUzEdiI2q5dUmSzmL
0.27,0.522,167899,0.588,6.74e-06,0,0.119,-8.763,0,0.0328,150.023,4,0.493,4fzYqG4c5mV8uBURO4krth
0.636,0.836,205987,0.604,0.0,11,0.0827,-7.554,0,0.208,86.018,4,0.807,21R7Fnxhwdzsyth1ncBqjI
0.754,0.423,169345,0.495,4.11e-06,9,0.801,-10.454,1,0.0611,105.302,5,0.366,29pHr6t9viIIWDn8f8ujCX
0.678,0.255,116911,0.303,0.0,2,0.739,-9.613,1,0.0296,80.173,5,0.114,3C5CIGAvJG4jsQgghS40Z0
0.845,0.378,96203,0.28,0.0,7,0.296,-9.934,1,0.0441,123.256,1,0.281,76hHrGUSSgqzhT1QhlaYJO
0.158,0.74,201088,0.484,0.0,6,0.0855,-11.169,0,0.451,91.79,4,0.22,68A10gwRQs1VHy7BgSjQJA
0.22,0.624,212759,0.588,0.0,8,0.109,-7.23,1,0.0533,90.073,4,0.426,0RIuc7NFiUS8yT9BOPQgha
0.125,0.625,291794,0.595,0.0,11,0.0682,-11.786,0,0.222,130.031,4,0.618,2YAhdLUCN6HXYRTPKK4E8N
0.476,0.681,133636,0.607,0.0,11,0.104,-5.3,0,0.367,87.535,4,0.306,3CPWSSuZpNlvIrQ4uFiBld
0.0755,0.647,169697,0.483,0.0,11,0.138,-7.59,0,0.11,98.87,4,0.299,5b2CRPYt0QNA0jaCJNIIdn
0.856,0.406,230453,0.244,1.71e-05,4,0.108,-12.619,0,0.0393,100.738,4,0.254,2kXTbr9J7u0IIA14xBu9Eq
0.102,0.94,192971,0.376,0.0,2,0.0919,-8.699,1,0.351,130.062,4,0.407,4pDbZOIWCDnViQcmXaSWcB
0.994,0.298,131988,0.0366,0.938,8,0.109,-29.701,1,0.0465,72.209,4,0.282,4t6PkD6UKAkvDhHw7uKjdC
0.225,0.883,250200,0.664,2.3e-06,4,0.941,-10.395,1,0.411,118.104,4,0.8,0nyrltZrQGAJMBZc1bYvuQ
0.00332,0.504,201543,0.926,1.31e-05,2,0.404,-3.505,0,0.0783,140.043,4,0.455,4nUrVQV7vJhlTKf9qphx1l
0.261,0.452,237853,0.493,2.04e-05,0,0.104,-7.98,1,0.0291,138.32,4,0.379,41Lr4YCjKilT2TvGZZrB7U
0.447,0.561,171493,0.793,0.0,0,0.338,-6.959,1,0.0349,180.625,4,0.878,4bq4x1Y3zaJk1EEduipWx7
0.64,0.586,160840,0.599,0.0,7,0.149,-10.607,1,0.0616,164.469,4,0.873,44YuydjQzRyj4qbLn7JSCO
0.00628,0.625,268013,0.564,0.0,7,0.135,-9.524,1,0.0281,116.984,4,0.421,7uvX7q84hq1CrtmuEWZ3n8
0.838,0.549,234293,0.288,0.0,6,0.0937,-16.507,1,0.0415,154.955,4,0.783,6xJulZKbx4bflFmkHu6mUA
0.749,0.622,142200,0.676,0.0,0,0.277,-8.382,1,0.0288,118.525,4,0.896,4Int66z8MUN4aEAg7hQWXD
0.28,0.61,225333,0.326,4.86e-06,1,0.083,-15.356,1,0.0309,111.258,4,0.279,5F4g8eRWNH7VpF6f2bAAhT
0.0622,0.642,208333,0.775,1.97e-06,9,0.105,-7.635,1,0.0312,127.662,4,0.961,2YUd6FYznBFd1VKLgbCLDm
0.244,0.698,158639,0.675,0.0,7,0.0792,-12.949,1,0.0455,104.915,4,0.825,2gw6G3KQaN97kJSPP39tfH
0.406,0.483,279238,0.686,0.0,9,0.731,-8.55,1,0.457,90.229,4,0.547,2AlYQ3Oar9kk4Cos1jhEBy
0.187,0.758,186000,0.582,0.0,10,0.103,-6.813,0,0.153,160.037,4,0.506,3hcAHrLQ2FsYhf8Y5Qywlp
0.755,0.855,295933,0.43,8.95e-05,4,0.147,-8.23,0,0.0888,75.588,4,0.565,7zIP06MQpnc6C71pT2naOR
0.00156,0.519,207160,0.953,1.49e-06,11,0.0844,-4.974,0,0.0863,126.972,4,0.152,0DhsBWaVj3Fk4gzUzngAmP
0.00122,0.204,295427,0.794,0.0,2,0.148,-7.586,1,0.0618,149.346,4,0.205,2QfjV18pg4Ye7Vo4TsSobq
0.994,0.271,166591,0.107,0.938,5,0.11,-19.676,1,0.0646,184.993,4,0.157,7M45oIYzrTG3Nk2ZBezeaq
0.0305,0.78,288874,0.656,0.00825,11,0.139,-5.575,0,0.0443,139.988,4,0.904,367XSQs9TXPJzgvq0k5uxn
0.0035,0.434,256373,0.886,0.0,8,0.112,-2.16,0,0.0559,120.024,4,0.39,0J5kq0RW6BehOBW9q3SwAY
0.587,0.661,272400,0.422,0.132,2,0.297,-10.019,0,0.0354,99.08,4,0.251,7shvyfN1TcaS5KZsgiAsWU
0.0479,0.725,204048,0.866,0.0,4,0.19,-5.82,1,0.196,102.014,4,0.689,0AOqzkddpAeKGNNzIr5NKY
0.15,0.766,281600,0.836,0.826,11,0.116,-3.589,1,0.0408,139.986,4,0.703,3iQFaziuHUFQvufUNLSgOb
0.401,0.823,189694,0.575,0.0,1,0.0936,-7.204,1,0.0552,145.048,4,0.836,6K4L6F1QeqlQCelcPYa0b5
0.188,0.789,155987,0.41,0.0,10,0.0855,-10.662,1,0.0513,146.439,4,0.931,18GLelA5vVdzd9X7WGPmJ8
0.00459,0.438,187133,0.904,0.0,1,0.0813,-3.986,1,0.0609,91.525,4,0.233,7DE6PABb9UUfYDD9CQVDTH
0.4,0.573,240660,0.513,0.0,1,0.0857,-8.687,0,0.208,156.138,4,0.617,24XFrHZRTT96SiAojljvT8
0.0279,0.751,246120,0.87,0.0,10,0.0926,-4.613,0,0.268,168.934,4,0.911,5qVtJFV9Y9qdi1rcqbbUUT
0.0863,0.851,223713,0.515,0.0,8,0.294,-7.897,1,0.291,87.996,4,0.707,2gmImsycwj59cL8lykXx0i
0.827,0.255,184667,0.214,0.000794,7,0.136,-16.084,0,0.0355,178.691,3,0.19,0pNMg4vnGtU6uOCkUtws88
0.801,0.602,232500,0.337,0.00114,3,0.15,-11.032,1,0.0229,89.99,4,0.339,4SkkXTtocKccDPJjq4xutq
0.0142,0.746,134026,0.846,0.0,1,0.157,-2.002,1,0.0568,77.011,4,0.566,4lACdvcECsrZT78LbR6bjU
0.0185,0.676,141433,0.733,0.0,1,0.125,-4.003,1,0.0707,140.123,4,0.136,0IzM8sxWJMvAcMEwGa2UDj
0.0853,0.772,183341,0.85,3.77e-06,11,0.156,-6.657,0,0.105,79.987,4,0.868,11TdaGAc3LQwgQPZIRA7yR
0.0143,0.774,146425,0.645,0.000263,2,0.323,-7.585,1,0.112,82.986,4,0.589,1nEnlJ2oN5PzGJixaOFBq0
0.0182,0.603,182727,0.648,0.00018,2,0.642,-6.05,1,0.402,175.979,4,0.459,7hPhbMauMl0rHiowYNbI4n
0.352,0.694,149151,0.689,0.0,3,0.13,-3.416,0,0.0543,166.129,4,0.899,7dVkfMsVCPTyVDcRA7daIg
0.0772,0.685,578065,0.483,6.09e-05,7,0.113,-9.082,1,0.0253,93.032,4,0.331,5fomS2mZjvxxJ2iVH3fosc
0.404,0.526,237750,0.531,0.0,9,0.165,-5.652,1,0.0283,133.913,4,0.524,75PKlzAafzst1IxfZuMLLQ
0.498,0.65,275840,0.432,0.889,0,0.108,-9.477,1,0.0283,120.014,4,0.371,7A6N2dNus7XCSUlgjup1Wx
0.549,0.472,297000,0.501,8.96e-05,1,0.107,-8.458,0,0.0283,99.816,4,0.347,4nAcExb3w5lk5LVGVULfcM
0.705,0.506,257448,0.445,0.0,1,0.0885,-7.403,1,0.0315,127.886,4,0.206,6t7Fkuwfm0hq4ufcbBzl9c
0.705,0.621,183080,0.543,0.0,0,0.147,-2.976,1,0.0268,125.941,4,0.231,7nrB7gaYNe1x8Kvv7c0Tps
0.857,0.343,196480,0.331,0.0,0,0.0896,-11.067,0,0.0421,173.65,3,0.154,1lHlKCdVZ4CGbbkTuG6LfT
0.21,0.802,155040,0.663,3.89e-05,7,0.291,-7.403,1,0.276,125.031,4,0.663,10jliHJRvvVJZIo1IRtPak
0.127,0.853,201750,0.766,6.05e-05,6,0.74,-5.437,1,0.121,120.007,4,0.793,75lKYxEGRq2RPj8D6bZW0U
0.554,0.526,221250,0.456,0.0,6,0.128,-7.875,0,0.0642,149.876,4,0.301,0A89AgFaBEVhgR7QeFLy7A
0.531,0.599,193299,0.6,0.0,0,0.206,-6.876,0,0.049,153.942,4,0.619,2JbrFFQEv0HgWZnsXaY4v7
0.181,0.778,169524,0.831,0.0,11,0.376,-4.847,0,0.0508,126.009,4,0.614,60ZYAl00SnD5gzatqjcbRk
0.157,0.396,187860,0.803,0.0,0,0.359,-5.881,1,0.084,169.876,4,0.286,1fTaBDmIeMta9S851OE5q4
0.288,0.811,237966,0.678,0.0,1,0.108,-5.519,1,0.0905,118.002,4,0.55,6g95Y5M8TgEXuB9KHJHqH7
0.132,0.481,188975,0.748,7.77e-06,6,0.126,-6.007,0,0.356,128.777,4,0.549,6oYcyS6salzWI1ysjEScFh
0.43,0.74,161697,0.672,0.0,4,0.133,-8.165,1,0.122,85.002,4,0.668,7mUuY2jpW3TItLGYwkYIpI
0.0746,0.545,177310,0.477,0.0,11,0.0977,-6.021,1,0.0427,123.465,4,0.353,0KS1D0MaqgqYku6LDj3ekl
0.0529,0.711,202227,0.608,9.97e-05,7,0.0605,-6.934,1,0.374,179.973,4,0.5,2QdOVW8hkQtimNi2Zdci1z
0.296,0.829,125246,0.472,0.0,8,0.0993,-10.273,1,0.466,140.221,4,0.5,27inwp1WeFXpSofTmovuo4
0.22,0.717,210953,0.677,0.0,7,0.0948,-6.913,0,0.0463,101.021,4,0.613,2V8AxW9KS5i60ccy7tXCP6
0.0049,0.578,184113,0.712,0.0,7,0.359,-6.794,1,0.108,139.866,4,0.377,1sCrzrFmqHyUXTrI1ACTQ0
0.45,0.702,146229,0.801,0.0,11,0.113,-5.224,0,0.3,87.354,4,0.505,4j5Lq8BIPMKFKcNj0WHjRK
0.499,0.569,275467,0.553,4.47e-05,7,0.128,-8.984,1,0.0354,118.027,4,0.189,6pyA6c2fwZqJ6Olx7OUfVU
0.00139,0.524,209744,0.941,7.29e-06,11,0.149,-5.775,0,0.0596,180.096,4,0.745,0H6YIWFAP26G4b5Zj0lhAE
0.02,0.71,197147,0.907,0.0,0,0.363,-3.35,1,0.155,124.126,4,0.555,45hu3RnmG63vmvsavsNnYg
0.19,0.667,207796,0.864,0.0,0,0.122,-5.388,1,0.0318,115.032,4,0.931,3ILA858bkYyDznOeZfXSM1
0.00317,0.48,263017,0.718,6.16e-05,6,0.255,-7.926,0,0.101,162.058,4,0.492,5LPyVrjwXEvHE3mcjYrSoT
0.114,0.72,210694,0.81,0.0,0,0.104,-3.671,1,0.0897,92.066,4,0.788,5NJiQOeqz2WWGBZVKcP1oO
0.00239,0.545,209744,0.944,0.000114,2,0.149,-5.47,1,0.0671,180.05,4,0.725,37jKhtJXXIEMBt7FDe0ldB
0.982,0.455,219760,0.0332,0.000285,2,0.0746,-17.677,1,0.0438,73.991,4,0.225,1y1D1cjvCNh11ZWTkZVZwY
0.0257,0.748,159000,0.789,0.000348,4,0.145,-5.519,1,0.03,128.003,4,0.819,2OgOztjgvLaMYBWOhjOs7p
0.965,0.53,194061,0.0894,1.81e-05,0,0.0996,-20.096,1,0.0678,111.032,4,0.413,7gi0pkPRWu3mzFo6N02W0t
0.815,0.622,173568,0.442,2.31e-06,2,0.834,-13.019,1,0.086,91.4,3,0.655,4maw0i7GnjiVWYoPBSjakF
0.411,0.386,165888,0.571,0.000187,6,0.971,-9.124,0,0.0413,74.6,3,0.299,262dxZmPaJ9AV8jNGM1oug
0.441,0.763,140938,0.561,0.0,7,0.453,-7.224,0,0.0477,103.988,4,0.657,54IYnsDlKx8Bgi1TC2QEpy
0.0668,0.578,253793,0.73,0.418,4,0.0965,-4.773,0,0.0439,174.011,4,0.264,4hgX3PfsGkgYpn488zYncj
0.00874,0.904,296560,0.737,0.028,8,0.108,-6.891,1,0.0409,135.996,4,0.888,5Co5F6A1kgAIVSQUUtU0qu
0.872,0.56,158427,0.143,1.37e-06,8,0.109,-15.333,1,0.0363,138.37,4,0.344,5oF2zpG0BoSdqVkN7bwyWs
0.567,0.586,263629,0.724,7.98e-06,0,0.105,-6.102,1,0.265,85.08,4,0.504,5cfIibuUGxlrdXcNaWmAnQ
0.0356,0.534,246016,0.886,0.098,4,0.0787,-2.194,1,0.0551,160.09,4,0.433,43duiKQ6cjwH0KSC0aomfR
0.00657,0.247,206160,0.834,0.00088,0,0.38,-6.64,1,0.0515,172.792,4,0.058,6ASkheRUcaSa2TiP8fNPXB
0.199,0.827,223653,0.708,0.0,9,0.358,-6.965,1,0.0512,95.55,4,0.764,4hd4x0iaXAQ2pIcyUgHB7h
0.775,0.491,224324,0.347,0.00631,10,0.0988,-10.329,1,0.167,95.096,4,0.0537,0nSwbsZlOu3fbX9fMOxB92
0.0951,0.816,224901,0.77,0.432,9,0.138,-5.822,1,0.0331,104.999,4,0.647,1zo0FWQUpi3ZLFOjsR9SYG
0.902,0.426,251653,0.11,0.00075,3,0.11,-15.776,1,0.0361,79.943,5,0.141,5aWrCagkZUrmNhanQvxey6
0.171,0.808,235627,0.682,1.42e-06,2,0.464,-7.128,1,0.0963,89.987,4,0.491,7bG1X55JjekNsFaX4Q4GR3
0.226,0.723,140303,0.495,0.887,10,0.106,-10.236,0,0.102,145.962,4,0.197,6bAUUnamnfjNwJc9Vp9elr
0.024,0.691,381732,0.951,0.0412,0,0.0316,-4.989,1,0.0879,126.989,4,0.61,7giiXjFsD7G3WBK8BBKwZ1
5.37e-05,0.172,343307,0.904,0.229,11,0.267,-4.831,1,0.0586,135.149,4,0.302,4yl1IpHPuXUV2MjxXy6hZn
0.533,0.714,186006,0.747,0.00893,0,0.125,-6.505,0,0.0393,100.043,4,0.0971,4t1dkVSUytQdV6VstXWPmN
0.604,0.681,261125,0.557,0.000381,1,0.111,-8.36,0,0.0283,119.906,4,0.746,6pLj4LCJfMsWzZZNRGRsp3
0.0797,0.807,145240,0.783,0.0,5,0.12,-3.767,0,0.0424,108.012,4,0.968,0uESoOleviYpcKRTnVUlCf
0.718,0.835,216000,0.662,0.0,1,0.111,-3.939,0,0.064,135.086,4,0.831,4JfWJOuhXu0QVnev3jgC9S
0.554,0.688,175995,0.72,0.00533,7,0.139,-5.41,1,0.0893,170.117,4,0.79,0NpEgH5mwSxDMuit8TaFQg
0.389,0.775,222364,0.636,0.0022,7,0.0962,-7.152,0,0.163,93.862,4,0.722,7w599w2PChoiHg9SNXloXz
0.185,0.778,172021,0.368,0.0202,5,0.0994,-14.736,1,0.0758,99.975,4,0.24,4TsBCvMdpRnJUQvGzJxiKd
0.676,0.799,170774,0.488,0.0,11,0.107,-10.421,0,0.145,89.994,4,0.508,3SyFyZZPW7S7wFP3t2ok9t
0.638,0.738,164848,0.549,0.402,6,0.111,-9.704,1,0.0513,98.965,4,0.475,0vNY7uNEG8El6doRdP21D5
0.413,0.797,214182,0.615,1.82e-06,10,0.351,-8.551,0,0.0777,102.969,4,0.937,77JDzVjytmCZH8xIWmCY3l
0.258,0.677,134400,0.721,1.6e-06,10,0.153,-5.482,0,0.0446,150.031,4,0.779,6f3vDmoE9ssTrOdLpJKxzT
0.0855,0.47,268458,0.627,6.62e-05,9,0.223,-8.253,0,0.213,79.383,4,0.469,7M6mvvrD10qyRzAEdpSATu
0.0195,0.744,234965,0.639,2.04e-05,7,0.0981,-11.843,0,0.199,143.013,4,0.664,61Mo1EqfJ42Ww3BhO3nvCT
0.0349,0.905,248631,0.674,0.0,5,0.0968,-4.491,0,0.0542,116.343,4,0.918,4KzkhPFb14YmdgjzagqeQn
0.0757,0.624,175742,0.62,0.0173,2,0.482,-8.795,1,0.0397,155.005,4,0.141,3AxN3m5qIHCQ5EzbZcsliT
0.148,0.828,133073,0.695,8.04e-06,6,0.101,-7.955,1,0.072,129.98,4,0.871,1GGk3Q73VX2eBLQ2Yp5Kr2
0.889,0.383,62684,0.0525,4.14e-05,0,0.0711,-20.442,0,0.0521,117.573,4,0.267,6lPihRIv0irOhyJwYySMZL
0.0296,0.727,156774,0.857,0.0,0,0.903,-9.138,1,0.18,123.993,4,0.258,6i0hamv6503yPkeSfnZogU
0.017,0.654,225907,0.578,0.0,7,0.0588,-9.467,1,0.207,99.009,4,0.783,0Pzi65gBPLUXod6oFyfElC
0.00821,0.905,230254,0.742,0.625,5,0.0912,-4.697,0,0.0635,127.995,4,0.0473,6XlQ2poRruhGqUwhEKUocl
